te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:45,0.04,212.32.30.165,42.219.159.170,80,41697,TCP,.A..SF,0,72,3,164,background,2,0,105,0
2016-04-11 00:01:45,0.07200000000000001,212.32.31.252,42.219.159.170,80,55895,TCP,.A..SF,0,0,3,164,background,164,0,105,0
2016-04-11 00:01:45,0.08,42.219.159.170,212.32.30.165,41697,80,TCP,.A..SF,0,0,4,216,background,164,0,105,0
2016-04-11 00:01:45,0.14800000000000002,42.219.159.170,212.32.31.252,55895,80,TCP,.A..SF,0,0,4,216,background,216,0,105,0
2016-04-11 00:01:46,0.14,43.93.207.222,42.219.159.170,80,56436,TCP,.A..SF,0,0,3,164,background,216,0,106,1
2016-04-11 00:01:46,0.188,167.150.151.197,42.219.159.170,80,45254,TCP,.A..SF,0,72,3,164,background,164,0,106,0
2016-04-11 00:01:46,0.256,248.18.146.44,42.219.159.170,80,54600,TCP,.A..SF,0,40,3,164,background,164,0,106,0
2016-04-11 00:01:46,0.28,42.219.159.170,43.93.207.222,56436,80,TCP,.A..SF,0,0,4,216,background,164,0,106,0
2016-04-11 00:01:46,0.368,42.219.159.170,167.150.151.197,45254,80,TCP,.A..SF,0,0,4,216,background,216,0,106,0
2016-04-11 00:01:46,0.516,42.219.159.170,248.18.146.44,54600,80,TCP,.A..SF,0,0,4,216,background,216,0,106,0
2016-04-11 00:01:53,0.08,212.32.30.144,42.219.159.170,80,35484,TCP,.AP.SF,0,72,5,475,background,216,0,113,7
2016-04-11 00:01:53,0.084,42.219.159.170,212.32.30.144,35484,80,TCP,.AP.SF,0,0,5,1179,background,475,0,113,0
2016-04-11 00:02:16,0.04,212.32.30.165,42.219.159.170,80,41702,TCP,.A..SF,0,72,3,164,background,1179,0,136,23
2016-04-11 00:02:16,0.068,212.32.31.252,42.219.159.170,80,55900,TCP,.A..SF,0,0,3,164,background,164,0,136,0
2016-04-11 00:02:16,0.08,42.219.159.170,212.32.30.165,41702,80,TCP,.A..SF,0,0,4,216,background,164,0,136,0
2016-04-11 00:02:16,0.136,42.219.159.170,212.32.31.252,55900,80,TCP,.A..SF,0,0,4,216,background,216,0,136,0
2016-04-11 00:02:16,0.14800000000000002,43.93.207.222,42.219.159.170,80,56441,TCP,.A..SF,0,0,2,112,background,216,0,136,0
2016-04-11 00:02:16,0.29600000000000004,42.219.159.170,43.93.207.222,56441,80,TCP,.A..SF,0,0,4,216,background,112,0,136,0
2016-04-11 00:02:17,0.17600000000000002,167.150.151.197,42.219.159.170,80,45259,TCP,.A..SF,0,72,2,112,background,216,0,137,1
2016-04-11 00:02:17,0.256,248.18.146.44,42.219.159.170,80,54605,TCP,.A..SF,0,40,2,112,background,112,0,137,0
2016-04-11 00:02:17,0.35600000000000004,42.219.159.170,167.150.151.197,45259,80,TCP,.A..SF,0,0,4,216,background,112,0,137,0
2016-04-11 00:02:17,0.508,42.219.159.170,248.18.146.44,54605,80,TCP,.A..SF,0,0,4,216,background,216,0,137,0
2016-04-11 00:02:23,0.08,42.219.159.170,212.32.30.144,35684,80,TCP,.AP.SF,0,0,5,1179,background,216,0,143,6
2016-04-11 00:02:24,0.084,212.32.30.144,42.219.159.170,80,35684,TCP,.AP.SF,0,72,5,475,background,1179,0,144,1
2016-04-11 00:02:47,0.04,212.32.30.165,42.219.159.170,80,41707,TCP,.A..SF,0,72,3,164,background,475,0,167,23
2016-04-11 00:02:47,0.064,212.32.31.252,42.219.159.170,80,55905,TCP,.A..SF,0,0,2,112,background,164,0,167,0
2016-04-11 00:02:47,0.08,42.219.159.170,212.32.30.165,41707,80,TCP,.A..SF,0,0,4,216,background,112,0,167,0
2016-04-11 00:02:47,0.128,42.219.159.170,212.32.31.252,55905,80,TCP,.A..SF,0,0,4,216,background,216,0,167,0
2016-04-11 00:02:47,0.128,43.93.207.222,42.219.159.170,80,56446,TCP,.A..SF,0,0,2,112,background,216,0,167,0
2016-04-11 00:02:47,0.17600000000000002,167.150.151.197,42.219.159.170,80,45264,TCP,.A..SF,0,72,3,164,background,112,0,167,0
2016-04-11 00:02:47,0.256,42.219.159.170,43.93.207.222,56446,80,TCP,.A..SF,0,0,4,216,background,164,0,167,0
2016-04-11 00:02:47,0.26,248.18.146.44,42.219.159.170,80,54610,TCP,.A..SF,0,40,3,164,background,216,0,167,0
2016-04-11 00:02:47,0.35200000000000004,42.219.159.170,167.150.151.197,45264,80,TCP,.A..SF,0,0,4,216,background,164,0,167,0
2016-04-11 00:02:47,0.512,42.219.159.170,248.18.146.44,54610,80,TCP,.A..SF,0,0,4,216,background,216,0,167,0
2016-04-11 00:02:53,68.392,42.219.159.170,42.219.159.194,35136,53,UDP,.A....,0,0,30,1980,background,216,0,173,6
2016-04-11 00:02:54,0.084,212.32.30.144,42.219.159.170,80,40779,TCP,.AP.SF,0,72,5,475,background,1980,0,174,1
2016-04-11 00:02:54,0.084,42.219.159.170,212.32.30.144,40779,80,TCP,.AP.SF,0,0,5,1179,background,475,0,174,0
2016-04-11 00:03:17,0.04,212.32.30.165,42.219.159.170,80,41712,TCP,.A..SF,0,72,3,164,background,1179,0,197,23
2016-04-11 00:03:17,0.064,212.32.31.252,42.219.159.170,80,55910,TCP,.A..SF,0,0,3,164,background,164,0,197,0
2016-04-11 00:03:17,0.08,42.219.159.170,212.32.30.165,41712,80,TCP,.A..SF,0,0,4,216,background,164,0,197,0
2016-04-11 00:03:17,0.136,42.219.159.170,212.32.31.252,55910,80,TCP,.A..SF,0,0,4,216,background,216,0,197,0
2016-04-11 00:03:18,0.128,43.93.207.222,42.219.159.170,80,56451,TCP,.A..SF,0,0,3,164,background,216,0,198,1
2016-04-11 00:03:18,0.172,167.150.151.197,42.219.159.170,80,45269,TCP,.A..SF,0,72,3,164,background,164,0,198,0
2016-04-11 00:03:18,0.256,248.18.146.44,42.219.159.170,80,54615,TCP,.A..SF,0,40,3,164,background,164,0,198,0
2016-04-11 00:03:18,0.256,42.219.159.170,43.93.207.222,56451,80,TCP,.A..SF,0,0,4,216,background,164,0,198,0
2016-04-11 00:03:18,0.35200000000000004,42.219.159.170,167.150.151.197,45269,80,TCP,.A..SF,0,0,4,216,background,216,0,198,0
2016-04-11 00:03:18,0.516,42.219.159.170,248.18.146.44,54615,80,TCP,.A..SF,0,0,4,216,background,216,0,198,0
2016-04-11 00:03:25,0.084,212.32.30.144,42.219.159.170,80,57429,TCP,.AP.SF,0,72,5,475,background,216,0,205,7
2016-04-11 00:03:25,0.084,42.219.159.170,212.32.30.144,57429,80,TCP,.AP.SF,0,0,5,1179,background,475,0,205,0
2016-04-11 00:03:25,7.432,42.219.159.170,42.219.159.194,35136,53,UDP,.A....,0,0,10,660,background,1179,0,205,0
2016-04-11 00:03:48,0.044,212.32.30.165,42.219.159.170,80,41717,TCP,.A..SF,0,72,2,112,background,660,0,228,23
2016-04-11 00:03:48,0.068,212.32.31.252,42.219.159.170,80,55915,TCP,.A..SF,0,0,3,164,background,112,0,228,0
2016-04-11 00:03:48,0.08,42.219.159.170,212.32.30.165,41717,80,TCP,.A..SF,0,0,4,216,background,164,0,228,0
2016-04-11 00:03:48,0.128,43.93.207.222,42.219.159.170,80,56456,TCP,.A..SF,0,0,3,164,background,216,0,228,0
2016-04-11 00:03:48,0.132,42.219.159.170,212.32.31.252,55915,80,TCP,.A..SF,0,0,4,216,background,164,0,228,0
2016-04-11 00:03:48,0.256,42.219.159.170,43.93.207.222,56456,80,TCP,.A..SF,0,0,4,216,background,216,0,228,0
2016-04-11 00:03:49,0.17600000000000002,167.150.151.197,42.219.159.170,80,45274,TCP,.A..SF,0,72,3,164,background,216,0,229,1
2016-04-11 00:03:49,0.256,248.18.146.44,42.219.159.170,80,54620,TCP,.A..SF,0,40,3,164,background,164,0,229,0
2016-04-11 00:03:49,0.35200000000000004,42.219.159.170,167.150.151.197,45274,80,TCP,.A..SF,0,0,4,216,background,164,0,229,0
2016-04-11 00:03:49,0.512,42.219.159.170,248.18.146.44,54620,80,TCP,.A..SF,0,0,4,216,background,216,0,229,0
2016-04-11 00:03:55,0.08,212.32.30.144,42.219.159.170,80,53721,TCP,.AP.SF,0,72,5,475,background,216,0,235,6
2016-04-11 00:03:55,0.084,42.219.159.170,212.32.30.144,53721,80,TCP,.AP.SF,0,0,5,1179,background,475,0,235,0
2016-04-11 00:04:19,0.04,212.32.30.165,42.219.159.170,80,44178,TCP,.A..SF,0,72,3,164,background,1179,0,259,24
2016-04-11 00:04:19,0.076,212.32.31.252,42.219.159.170,80,41174,TCP,.A..SF,0,0,3,164,background,164,0,259,0
2016-04-11 00:04:19,0.08,42.219.159.170,212.32.30.165,44178,80,TCP,.A..SF,0,0,4,216,background,164,0,259,0
2016-04-11 00:04:19,0.14,43.93.207.222,42.219.159.170,80,39130,TCP,.A..SF,0,0,3,164,background,216,0,259,0
2016-04-11 00:04:19,0.14400000000000002,42.219.159.170,212.32.31.252,41174,80,TCP,.A..SF,0,0,4,216,background,164,0,259,0
2016-04-11 00:04:19,0.28,42.219.159.170,43.93.207.222,39130,80,TCP,.A..SF,0,0,4,216,background,216,0,259,0
2016-04-11 00:04:20,0.17600000000000002,167.150.151.197,42.219.159.170,80,56515,TCP,.A..SF,0,72,3,164,background,216,0,260,1
2016-04-11 00:04:20,0.26,248.18.146.44,42.219.159.170,80,55190,TCP,.A..SF,0,40,3,164,background,164,0,260,0
2016-04-11 00:04:20,0.35200000000000004,42.219.159.170,167.150.151.197,56515,80,TCP,.A..SF,0,0,4,216,background,164,0,260,0
2016-04-11 00:04:20,0.52,42.219.159.170,248.18.146.44,55190,80,TCP,.A..SF,0,0,4,216,background,216,0,260,0
2016-04-11 00:04:25,0.084,212.32.30.144,42.219.159.170,80,60662,TCP,.AP.SF,0,72,5,475,background,216,0,265,5
2016-04-11 00:04:25,0.084,42.219.159.170,212.32.30.144,60662,80,TCP,.AP.SF,0,0,5,1179,background,475,0,265,0
2016-04-11 00:04:25,37.196,42.219.159.170,42.219.159.194,35136,53,UDP,.A....,0,0,20,1320,background,1179,0,265,0
2016-04-11 00:04:50,0.04,212.32.30.165,42.219.159.170,80,44183,TCP,.A..SF,0,72,3,164,background,1320,0,290,25
2016-04-11 00:04:50,0.068,212.32.31.252,42.219.159.170,80,41179,TCP,.A..SF,0,0,2,112,background,164,0,290,0
2016-04-11 00:04:50,0.084,42.219.159.170,212.32.30.165,44183,80,TCP,.A..SF,0,0,4,216,background,112,0,290,0
2016-04-11 00:04:50,0.136,42.219.159.170,212.32.31.252,41179,80,TCP,.A..SF,0,0,4,216,background,216,0,290,0
2016-04-11 00:04:50,0.136,43.93.207.222,42.219.159.170,80,39135,TCP,.A..SF,0,0,3,164,background,216,0,290,0
2016-04-11 00:04:50,0.17600000000000002,167.150.151.197,42.219.159.170,80,56520,TCP,.A..SF,0,72,2,112,background,164,0,290,0
2016-04-11 00:04:50,0.256,248.18.146.44,42.219.159.170,80,55195,TCP,.A..SF,0,40,3,164,background,112,0,290,0
2016-04-11 00:04:50,0.276,42.219.159.170,43.93.207.222,39135,80,TCP,.A..SF,0,0,4,216,background,164,0,290,0
2016-04-11 00:04:50,0.35200000000000004,42.219.159.170,167.150.151.197,56520,80,TCP,.A..SF,0,0,4,216,background,216,0,290,0
2016-04-11 00:04:50,0.512,42.219.159.170,248.18.146.44,55195,80,TCP,.A..SF,0,0,4,216,background,216,0,290,0
2016-04-11 00:04:55,5.636,42.219.159.170,42.219.159.194,35136,53,UDP,.A....,0,0,10,660,background,216,0,295,5
2016-04-11 00:05:20,0.04,212.32.30.165,42.219.159.170,80,44188,TCP,.A..SF,0,72,2,112,background,660,0,320,25
2016-04-11 00:05:20,0.068,212.32.31.252,42.219.159.170,80,41184,TCP,.A..SF,0,0,2,112,background,112,0,320,0
2016-04-11 00:05:20,0.08,42.219.159.170,212.32.30.165,44188,80,TCP,.A..SF,0,0,4,216,background,112,0,320,0
2016-04-11 00:05:21,0.14,42.219.159.170,212.32.31.252,41184,80,TCP,.A..SF,0,0,4,216,background,216,0,321,1
2016-04-11 00:05:21,0.14800000000000002,43.93.207.222,42.219.159.170,80,39140,TCP,.A..SF,0,0,3,164,background,216,0,321,0
2016-04-11 00:05:21,0.172,167.150.151.197,42.219.159.170,80,56525,TCP,.A..SF,0,72,3,164,background,164,0,321,0
2016-04-11 00:05:21,0.264,248.18.146.44,42.219.159.170,80,55200,TCP,.A..SF,0,40,3,164,background,164,0,321,0
2016-04-11 00:05:21,0.292,42.219.159.170,43.93.207.222,39140,80,TCP,.A..SF,0,0,4,216,background,164,0,321,0
2016-04-11 00:05:21,0.35200000000000004,42.219.159.170,167.150.151.197,56525,80,TCP,.A..SF,0,0,4,216,background,216,0,321,0
2016-04-11 00:05:21,0.528,42.219.159.170,248.18.146.44,55200,80,TCP,.A..SF,0,0,4,216,background,216,0,321,0
2016-04-11 00:05:25,4.956,42.219.159.170,42.219.159.194,35136,53,UDP,.A....,0,0,10,660,background,216,0,325,4
2016-04-11 00:05:51,0.04,212.32.30.165,42.219.159.170,80,44193,TCP,.A..SF,0,72,3,164,background,660,0,351,26
2016-04-11 00:05:51,0.068,212.32.31.252,42.219.159.170,80,41189,TCP,.A..SF,0,0,3,164,background,164,0,351,0
2016-04-11 00:05:51,0.084,42.219.159.170,212.32.30.165,44193,80,TCP,.A..SF,0,0,4,216,background,164,0,351,0
2016-04-11 00:05:51,0.136,42.219.159.170,212.32.31.252,41189,80,TCP,.A..SF,0,0,4,216,background,216,0,351,0
2016-04-11 00:05:51,0.136,43.93.207.222,42.219.159.170,80,39145,TCP,.A..SF,0,0,2,112,background,216,0,351,0
2016-04-11 00:05:51,0.276,42.219.159.170,43.93.207.222,39145,80,TCP,.A..SF,0,0,4,216,background,112,0,351,0
2016-04-11 00:05:52,0.17600000000000002,167.150.151.197,42.219.159.170,80,56530,TCP,.A..SF,0,72,2,112,background,216,0,352,1
2016-04-11 00:05:52,0.26,248.18.146.44,42.219.159.170,80,55205,TCP,.A..SF,0,40,2,112,background,112,0,352,0
2016-04-11 00:05:52,0.348,42.219.159.170,167.150.151.197,56530,80,TCP,.A..SF,0,0,4,216,background,112,0,352,0
2016-04-11 00:05:52,0.524,42.219.159.170,248.18.146.44,55205,80,TCP,.A..SF,0,0,4,216,background,216,0,352,0
2016-04-11 00:05:55,4.26,42.219.159.170,42.219.159.194,35136,53,UDP,.A....,0,0,10,660,background,216,0,355,3
2016-04-11 00:06:16,0.0,176.116.195.149,42.219.159.170,5185,5074,UDP,.A....,0,40,1,441,background,660,0,376,21
2016-04-11 00:06:16,0.0,42.219.159.170,176.116.195.149,0,771,ICMP,.A....,0,0,1,56,background,441,0,376,0
2016-04-11 00:06:22,0.04,212.32.30.165,42.219.159.170,80,44198,TCP,.A..SF,0,72,3,164,background,56,0,382,6
2016-04-11 00:06:22,0.068,212.32.31.252,42.219.159.170,80,41194,TCP,.A..SF,0,0,3,164,background,164,0,382,0
